editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
43.241.146.241,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DE:71D:519E:21D4:3311:4EB:177B,6.411283859592884e-05,0.0001358195031726888,0.30739374743722864,0.0,1.0
78.87.200.224,6.411283859592884e-05,0.0001358195031726888,0.30739374743722864,0.0,1.0
Devilsdeheaven,0.00012822567719185767,0.00011635257826557655,0.29974935688189625,0.0,1.0
37.111.196.21,0.00019233851578778652,0.00033790463028216867,0.3073980242793056,0.0,1.0
146.168.68.236,0.00022439493508575093,0.00042968869680715474,0.3141733348081851,0.0,1.0
Bingo67,6.411283859592884e-05,8.540512582447179e-05,0.2824660001157126,0.0,1.0
2601:983:8280:4F70:C0C3:4DE9:3A1C:CF82,0.00019233851578778652,0.00029635946054232254,0.3060481998732641,0.0,1.0
188.37.18.12,3.205641929796442e-05,5.1066660548340386e-05,0.2653415030991138,0.0,0.0
116.58.201.238,0.00012822567719185767,0.00016790713199817478,0.308535597439579,0.0,1.0
Hartkerius,6.411283859592884e-05,0.0001495219626074345,0.3057136515435286,0.0,1.0
Lazone91,3.205641929796442e-05,8.427435624059034e-05,0.28275157855937255,0.0,0.0
Notabil wikitar,0.00019233851578778652,0.00024078796520868786,0.30705625256484437,0.0,1.0
Courtkishimoto,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Alexandre Billy,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2601:983:8280:4F70:70B1:330C:FA1C:8D5F,0.00019233851578778652,0.00029635946054232254,0.3060481998732641,0.0,1.0
2402:8100:3907:C7AB:8FA8:5F92:109E:8CBD,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
209.6.37.244,3.205641929796442e-05,9.704520066008511e-05,0.28897947285397696,0.0,0.0
Cashwashere,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
沙盒梦想,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Huwpritchard,6.411283859592884e-05,0.00015422254454602362,0.29005311134079204,0.0,1.0
Anonymous_username_776,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DA:1709:D939:718D:DD49:B539:EDA,0.00038467703157557304,0.0005443684175456669,0.3111338468272635,4.8172653714721255e-08,0.9393939393939394
Cibinjoseph,3.205641929796442e-05,7.035005904490307e-05,0.2862537812348679,0.0,0.0
أحمد الغرباوي,3.205641929796442e-05,8.427435624059034e-05,0.28275157855937255,0.0,0.0
Ritchie333,9.616925789389326e-05,0.0001539781608140128,0.3050762292297926,0.0,1.0
Pfrankdc,0.0004167334508735374,0.00020553497117579584,0.30398070494827895,1.6454738282471624e-06,0.7948717948717948
Ax777,6.411283859592884e-05,0.0001358195031726888,0.30739374743722864,0.0,1.0
Tracy Mcr,3.205641929796442e-05,9.728126365389049e-05,0.28782373566414127,0.0,0.0
Meterowes,6.411283859592884e-05,0.00014349681796454772,0.3019409563233817,0.0,1.0
2001:4450:81EE:A00:E1D7:FA25:5074:A137,3.205641929796442e-05,7.035005904490307e-05,0.2862537812348679,0.0,0.0
2601:640:4000:3170:C89:5133:5230:82CF,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Hikaru84,6.411283859592884e-05,6.666030698161756e-05,0.29786617409133676,0.0,1.0
Nykyforiv,9.616925789389326e-05,0.0002446824711645648,0.31129166040226575,0.0,1.0
92.247.158.214,3.205641929796442e-05,8.338851697788061e-05,0.283008730812251,0.0,0.0
Janesviews,0.0,1.94203807960505e-27,0.0,0.0,0.0
A.Abdel-Rahim,6.411283859592884e-05,0.0001586422862817744,0.30678764176584433,0.0,1.0
Elclk,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
SpamHunters,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Storgien,3.205641929796442e-05,7.802737383676197e-05,0.27879825857194357,0.0,0.0
WikiJN10,6.411283859592884e-05,0.0001358195031726888,0.30739374743722864,0.0,1.0
DWiets,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Simon Carlos Kemper,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Chloevg,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2402:8100:390B:9F5:CC64:CC6F:5C95:DE29,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
ItsPugle,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nils.casties,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
The MaN 40000,6.411283859592884e-05,0.00015404240380256223,0.28787623908181076,0.0,1.0
MAY,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A02:8108:50BF:C694:BD95:88D7:A69F:CA09,6.411283859592884e-05,8.828962097424507e-05,0.3008022545548102,0.0,1.0
Hastaneh,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
2003:E7:EF19:4A00:2911:9A3:5715:874C,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Udehb,9.616925789389326e-05,0.00022338420643644446,0.3102295149688395,0.0,1.0
Lemieuxn,0.00025645135438371534,0.0004177968090699573,0.3191149793753277,2.2901837235107405e-08,0.9285714285714286
KitoLito,0.00022439493508575093,0.000417077311678345,0.3191103702849791,0.0,1.0
F2take,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
14.0.180.18,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2001:7D0:81F7:B580:2CA6:683C:D9E8:990C,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Lord d&#39;Angmar,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
169.0.76.170,9.616925789389326e-05,0.00011914056019555654,0.3019739711207655,0.0,1.0
Ileana n,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Vignesh kickboxer martial,6.411283859592884e-05,0.00015054666634241,0.30543471573007647,0.0,1.0
Teamibrahim,6.411283859592884e-05,0.00013153727647670106,0.30069581355886016,0.0,1.0
Kalepom,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
HLFan,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nstop,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Ubcule,6.411283859592884e-05,0.0001720257986567752,0.3154562608448387,0.0,1.0
RiccardoFila,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
14.0.180.181,0.0032376983490944064,0.005119802959326116,0.3557855295101501,0.0,1.0
212.143.157.158,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
2A02:14C:269:900:9C3C:DEEE:1708:62AB,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
194.90.209.205,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
2A02:14C:269:900:FD35:8876:1F9D:3D7B,0.0012822567719185766,0.0013160872727432608,0.32984869960662283,6.530981966741562e-07,0.9320512820512821
155.4.0.35,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Tgvar,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Promotionalkiller,6.411283859592884e-05,6.557770256174233e-05,0.2978621583694076,0.0,1.0
27.56.146.231,6.411283859592884e-05,6.557770256174233e-05,0.2978621583694076,0.0,1.0
Anonymous_username_777,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
2A02:14C:269:900:825:F5E3:B936:9B26,0.00022439493508575093,0.0003473393788646568,0.31032973659738483,0.0,1.0
PhFal,6.411283859592884e-05,0.00017826344399815485,0.2893731005101545,0.0,1.0
PhiFal,3.205641929796442e-05,9.317284215398863e-05,0.2856468330646413,0.0,0.0
LindaGoe,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Spamblockerr,0.00044878987017150186,0.0004445686834411285,0.30804090119138383,0.0,1.0
BrPratikSinha,9.616925789389326e-05,0.0001701399234780641,0.30013211613349106,0.0,1.0
2401:4900:3111:1642:3523:21F:896E:DA65,0.00044878987017150186,0.0004445686834411285,0.30804090119138383,0.0,1.0
Wilbur the whale,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Canticods,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Khadempour322,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Abdullah8031,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
151.11.52.171,9.616925789389326e-05,0.0001711856076310934,0.3046891674189568,0.0,1.0
YoniS98,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
MERLINMAR,0.0009296361596409682,0.0011017270915528571,0.3297403975441886,2.5015723393397966e-06,0.5
Goondae,9.616925789389326e-05,0.0002241225168527625,0.3057982781598728,0.0,1.0
WMEOIRHGU,0.0011219746754287546,0.0011327411243886192,0.3307969096728674,4.856859284954709e-06,0.4403361344537815
RyanCray,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
R4356th,0.00016028209648982208,0.00022593576677321428,0.28793251400376385,0.0,1.0
TortenelM,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Gruenblatt,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Urmelbeauftragter,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
AlexCardone,0.000993748998236897,0.0011776418624534501,0.3287688699302225,2.515733204420948e-06,0.5806451612903226
Neko-chan,0.00019233851578778652,0.0004098564430946099,0.313959040485574,0.0,1.0
Bsalasmascaro,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
SchiDD,6.411283859592884e-05,0.0001358195031726888,0.30739374743722864,0.0,1.0
2A02:14C:269:900:B4D8:B24E:83E4:12C2,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Gmcaporale,0.00019233851578778652,0.00032809277149918294,0.31099370236407264,0.0,1.0
MariaSael66,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
14.0.180.173,0.00032056419297964416,0.00024277762549323027,0.3053882759070979,0.0,1.0
Idigitalakki,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
82.124.184.144,9.616925789389326e-05,0.00015080886102983136,0.3040476370937001,0.0,1.0
2A01:CB00:B51:3E00:C11F:63EE:5714:E00B,9.616925789389326e-05,0.00015080886102983136,0.3040476370937001,0.0,1.0
77.12.189.203,0.00016028209648982208,0.00025950506986705034,0.3090664689177015,0.0,1.0
GregorBungensheim,9.616925789389326e-05,0.0001369334727268186,0.2833135719769544,0.0,1.0
Anonymous_username_778,9.616925789389326e-05,0.0001369334727268186,0.2833135719769544,0.0,1.0
2003:DA:1719:3E3B:3869:F0B2:E257:ADC6,0.0006090719666613239,0.0008892482338908415,0.3177016464209311,6.118729635199803e-07,0.695906432748538
Franitto,3.205641929796442e-05,1.4879340600254492e-05,0.25737597238040155,0.0,0.0
Robflick,0.00048084628946946624,0.0005534874091452171,0.315672604615671,5.882999459933154e-07,0.7142857142857143
Carldesselr,0.00032056419297964416,0.0003035382972329854,0.30835043818805913,0.0,1.0
WMEOIRHGU ),0.00032056419297964416,0.0003035382972329854,0.30835043818805913,0.0,1.0
Jafarebadi,0.00032056419297964416,0.0003035382972329854,0.30835043818805913,0.0,1.0
93.86.95.225,0.00019233851578778652,0.00039616446087898315,0.314602802259082,0.0,1.0
46.116.3.250,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Extraordinary Writ,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Kyle Wilson,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Eureka Zheng,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
2A02:14C:269:900:58F4:6738:BC1:DC6F,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Zxprmedia,0.00012822567719185767,0.00017873086001583688,0.3047774319518127,2.0616790368876446e-09,0.8333333333333334
143.177.113.108,3.205641929796442e-05,1.4879340600254492e-05,0.25737597238040155,0.0,0.0
ZDankowicz,6.411283859592884e-05,8.034878472804025e-05,0.29814754395242915,0.0,1.0
103.83.207.42,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2.53.8.22,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
2001:4DF4:202C:9300:BCD4:AA59:9582:58EE,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Takiyanepal,6.411283859592884e-05,8.034878472804025e-05,0.29814754395242915,0.0,1.0
Ryse93,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Lobolibrary,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
80.182.212.61,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Epgui,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2001:1715:4E37:6E10:8961:D721:551C:950,3.205641929796442e-05,1.4879340600254492e-05,0.25737597238040155,0.0,0.0
2.53.25.117,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Dopeentrepreneurs,0.00012822567719185767,0.0002300088591382166,0.3070135845290814,0.0,1.0
Worrida,0.00012822567719185767,0.0001318474987140129,0.2867627858299044,0.0,1.0
Asadbek Botirqulov,9.616925789389326e-05,0.00022858741980871393,0.30504253264646497,0.0,1.0
2A01:CB00:B51:3E00:30A9:410C:6A12:64BB,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
2401:4900:5B83:E118:3BB9:E7E1:49AA:1FE6,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Nawakrel,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Karakalem,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:DA:1719:3ED4:20EF:90EF:D515:BF19,0.00025645135438371534,0.0002996516198369185,0.3077748529943277,7.709154563057311e-08,0.6785714285714286
Bestmodever,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB00:B51:3E00:A5AC:8825:5972:9921,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
78.54.165.106,0.00022439493508575093,0.00027027030648816864,0.30935208060838437,3.010915002453903e-10,0.8571428571428571
Sebaspro906,6.411283859592884e-05,8.050904309890025e-05,0.29833676218386934,0.0,1.0
2803:2A00:2C01:A3C0:6CAB:379:4A27:9720,6.411283859592884e-05,8.050904309890025e-05,0.29833676218386934,0.0,1.0
Osmolr,9.616925789389326e-05,0.0002224329344276221,0.3066003191331068,0.0,1.0
Chris Evin Long,6.411283859592884e-05,8.347434194528968e-05,0.29817973435881573,0.0,1.0
Poralikha,3.205641929796442e-05,7.24749920496486e-05,0.2750292606656145,0.0,0.0
Smn.on,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2401:4900:502E:3500:36E1:101D:C870:6B36,6.411283859592884e-05,0.00011959080579434568,0.27954963176671827,0.0,1.0
Cbg10-excellence,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Avelludo,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Berniepyt,0.00016028209648982208,0.0003202407175310484,0.31025565350012374,0.0,1.0
2003:DA:1709:D977:9103:2872:D7C6:6497,3.205641929796442e-05,7.187288845567015e-05,0.2817958981308455,0.0,0.0
King Muli 12,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Somakaiiyo,6.411283859592884e-05,8.034878472804025e-05,0.29814754395242915,0.0,1.0
2Usernameless,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
JuEggs,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
PediaXmark,0.00012822567719185767,0.00023993806102328796,0.3093260940980989,0.0,1.0
Fmarioivan,0.006988299406956243,0.009324536699213652,0.3678458551362871,1.0197032546313761e-06,0.9853295565044603
61.69.168.94,6.411283859592884e-05,0.0001373423325834559,0.30332549317056534,0.0,1.0
2003:DA:1709:D9D9:6871:2CCB:C6B:DA24,6.411283859592884e-05,7.382714926283153e-05,0.2980751409439952,0.0,1.0
JRobble,6.411283859592884e-05,8.052954940115525e-05,0.2980429731154838,0.0,1.0
Your Uncle Jack,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Citing,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Mikyrod1,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
14.139.56.108,6.411283859592884e-05,0.0001373423325834559,0.30332549317056534,0.0,1.0
82.79.142.2,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Poppytarts,0.00012822567719185767,0.00029830300840858284,0.30815690471080814,0.0,1.0
Raymond Vicente,9.616925789389326e-05,0.00022219696436761468,0.29102354641917344,0.0,1.0
HominyGrits007,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Ahimang,9.616925789389326e-05,0.00020421599360973013,0.3038218591453632,0.0,1.0
EnḫeduannaS,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
86.55.124.48,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Shaji issac,0.00012822567719185767,0.00023067286063998475,0.3076848440549084,0.0,1.0
Aca,9.616925789389326e-05,0.0001703274149457768,0.3049078207180526,0.0,1.0
189.120.76.48,6.411283859592884e-05,0.0001373423325834559,0.30332549317056534,0.0,1.0
Vicxond,0.00016028209648982208,0.00025083745339835533,0.2927278286746888,0.0,1.0
SINGmeAsadSONG,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A02:14C:2056:5A00:48BC:1A98:7A5E:F57A,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Алексей Галушкин,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
47.38.215.248,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Local Variable,0.00019233851578778652,0.00033776956888094905,0.3093780714852944,0.0,1.0
Anonymous_username_779,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2001:7D0:88F1:6B80:9030:87BA:CF1E:73A5,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
129.170.194.147,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Cri13M,6.411283859592884e-05,0.00013142880622327022,0.3046723609229672,0.0,1.0
Ttttt321,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Canaan,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Apairofpears,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Lovelotz123,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
IlkinShukurov,0.00012822567719185767,0.00022547616685760914,0.30473539484498097,0.0,1.0
Aishik Rehman,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Scaura,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Screwdriver boy,6.411283859592884e-05,0.00015910697615543532,0.3069069663011128,0.0,1.0
Goffman82,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Jean-Mahmood,6.411283859592884e-05,0.00012633900577635937,0.3011015113325812,0.0,1.0
Gem-d-lion,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2003:E5:4F46:9D41:FD09:BC6C:97DB:5323,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2409:4052:4E88:D9DC:0:0:AB4B:AB06,6.411283859592884e-05,7.199159662726117e-05,0.2817994923287478,0.0,1.0
Chianti,6.411283859592884e-05,0.0001373423325834559,0.30332549317056534,0.0,1.0
G5 Daily News,3.205641929796442e-05,7.187288845567015e-05,0.2817958981308455,0.0,0.0
2409:4052:908:688:7905:C7FD:7E09:4C5E,6.411283859592884e-05,7.199159662726117e-05,0.2817994923287478,0.0,1.0
105.112.117.108,9.616925789389326e-05,0.0001982118942320295,0.30431985230300973,0.0,1.0
Wartia,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2406:3003:206F:1086:F42F:C530:DC8C:BB4D,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Yamagata Yusuke,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Benchaum,3.205641929796442e-05,9.363753202764955e-05,0.2859573870682061,0.0,0.0
Sojol Rana,0.001987497996473794,0.003251585999237282,0.3394991486685333,1.281035461752323e-06,0.9069275515600211
Osrik,9.616925789389326e-05,0.00019261056320865513,0.30386364457503523,0.0,1.0
2401:4900:44C9:9CD8:59EE:9998:F1BE:4D4F,6.411283859592884e-05,0.00013174100156008152,0.3026399320181197,0.0,1.0
2401:4900:585D:6DAB:DC7D:21A9:8317:4178,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
103.140.205.177,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Jersey563,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
176.228.190.4,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
AlphaCentbot,0.0002885077736816798,0.0005232119350358516,0.31461624203703537,3.0424359959116826e-09,0.9166666666666666
94.47.221.236,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
106.205.120.229,0.00012822567719185767,0.00019009791265619898,0.30455056925331253,0.0,1.0
Inandex,6.411283859592884e-05,0.00013174100156008152,0.3026399320181197,0.0,1.0
Jordirooca,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
91.158.207.16,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Saliok3939,0.00012822567719185767,0.0002762392680687915,0.30584060904001675,0.0,1.0
Indrajitdas,3.205641929796442e-05,8.509060184416622e-05,0.2824515557905808,0.0,0.0
Amirrezakarimii,3.205641929796442e-05,6.595936209548447e-05,0.28205491493962637,0.0,0.0
PeterJSteadman,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Reda Kerbouche,0.00022439493508575093,0.00031827195611897134,0.3175737821369653,1.391306214665406e-07,0.9047619047619048
Barsa Dixit,6.411283859592884e-05,0.00012038839795878442,0.3001973640187343,0.0,1.0
AnnieAsjid,6.411283859592884e-05,9.495504506334006e-05,0.2996030266469246,0.0,1.0
47.24.18.198,0.0004167334508735374,0.0006006465640288118,0.31743233810883037,1.0017073738323154e-06,0.6153846153846154
2A01:CB00:B51:3E00:1034:4FD0:DD02:A821,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
Vacaloca23,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
AlecMocatta,6.411283859592884e-05,0.00013742802578514148,0.30460095399468956,0.0,1.0
Kjjo,9.616925789389326e-05,0.0001522216731837104,0.3034504744887419,0.0,1.0
37.164.168.193,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
PFC12,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
DinoWP,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Mccoyle55,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
85.100.70.212,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Medana Marchenko,6.411283859592884e-05,0.0001267918422866688,0.28247683432910325,0.0,1.0
RanaPirata,0.006860073729764386,0.00906291896321754,0.3551392914076193,0.0,1.0
Pcanterino,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
TimothyOnline,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Anonymous_username_780,6.411283859592884e-05,0.00010116712932585718,0.28614256144756467,0.0,1.0
RedJavelin,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Writeristan,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
58.65.142.133,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
176.228.160.145,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
2A02:6680:1132:2491:F430:7FA3:A60C:A9C3,0.0012181439333226478,0.0012224958782049724,0.32777387171840505,0.0,1.0
Idhachu,6.411283859592884e-05,8.675222905592464e-05,0.28203691227709526,0.0,1.0
2601:5CD:180:4130:9490:2C65:ADD4:D780,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
עומר ב,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Thatsfallen,9.616925789389326e-05,0.0001982118942320295,0.30431985230300973,0.0,1.0
MutahirShowkatHKP,0.00044878987017150186,0.0004445686834411285,0.30804090119138383,0.0,1.0
Jonathan5566,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
110.224.254.121,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Riehl Otto,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Kaledabdalla,6.411283859592884e-05,9.495504506334006e-05,0.2996030266469246,0.0,1.0
JagdeshJouno,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Ashlanticc,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Sajaam,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
NengDorla,6.411283859592884e-05,0.00010456345960098568,0.2834298747569121,0.0,1.0
86.56.124.179,9.616925789389326e-05,0.00021142960762052555,0.3050804418261642,0.0,1.0
ObladiOblada,9.616925789389326e-05,0.00021705928884535827,0.30389708119516395,0.0,1.0
184.97.184.155,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
2A01:CB00:B51:3E00:C4C4:3D4F:22BD:AA6C,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Pho Sai,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Izharneda1,6.411283859592884e-05,0.00011959934068654819,0.2999487584280375,0.0,1.0
Jjll141,6.411283859592884e-05,0.00012886437445681635,0.2807039296274989,0.0,1.0
Stoschmidt,6.411283859592884e-05,0.00013174100156008152,0.3026399320181197,0.0,1.0
Chrisbuf,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Alephorea,6.411283859592884e-05,0.000150560045971952,0.30404345297109847,0.0,1.0
2A00:A040:19F:13A:78B5:11E4:2FA6:9358,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
ErikJanD,0.00689213014906235,0.009066766068734898,0.35514500003296545,2.186710669119739e-07,0.991393175396653
Xx78900,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Alejan98,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
Juror134,3.205641929796442e-05,6.546944412778576e-05,0.297858142755754,0.0,0.0
