editors,degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,clustering_coifficient
Jupitus Smart,9.09338910611985e-05,7.806402051575529e-05,0.2450415770999024,0.0,1.0
LZia (WMF),9.09338910611985e-05,7.806402051575529e-05,0.2450415770999024,0.0,1.0
Mitsubayashi13,4.546694553059925e-05,7.789785473934503e-05,0.24044125374919723,0.0,0.0
Gutsul,4.546694553059925e-05,8.842726782311407e-05,0.24433632000650796,0.0,0.0
Noux,9.09338910611985e-05,0.0002092648505861681,0.26219394692425696,0.0,1.0
Zulu55,0.0,4.9720417613335086e-27,0.0,0.0,0.0
MechQuesterBot,0.000363735564244794,0.0007091508611276187,0.27859105560162595,0.0,1.0
Ah3kal,9.09338910611985e-05,0.0002271297651779655,0.2674328701245796,0.0,1.0
Bella Situazione,0.000181867782122397,0.0004093102474609839,0.2651951628640152,0.0,1.0
EnemyOfTheState,4.546694553059925e-05,0.00010841743559490528,0.25395836782214887,0.0,0.0
Crochet.david,0.001273074474856779,0.0007657608569437156,0.2641343114891341,1.0558750512644726e-06,0.9603174603174603
軽快,0.009047922160589252,0.010272527316431905,0.3291584029599138,4.357228626525642e-06,0.9515253032840972
Gordibach,4.546694553059925e-05,3.022646803583163e-05,0.2339063924678534,0.0,0.0
Atopus,9.09338910611985e-05,0.00016097781336394922,0.26138666404390953,0.0,1.0
Meingbg,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Nesnera,4.546694553059925e-05,0.00011091716976224381,0.2566066803565984,0.0,0.0
Waterced,9.09338910611985e-05,0.00016097781336394922,0.26138666404390953,0.0,1.0
FactoProphyl,9.09338910611985e-05,0.00017088319023053397,0.2681569336689808,0.0,1.0
Mohammad Hijjawi,0.0002728016731835955,0.00037960374745243133,0.27465109798208087,0.0,1.0
Exoped,9.09338910611985e-05,0.00016097781336394922,0.26138666404390953,0.0,1.0
Gauri,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Burrobert,4.546694553059925e-05,1.4207216433097515e-05,0.22421195672577424,0.0,0.0
Dread83,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Dan-kamboocha,4.546694553059925e-05,1.4207216433097515e-05,0.22421195672577424,0.0,0.0
Nicolekearney,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Chainastole,9.09338910611985e-05,5.511956613988237e-05,0.2463009349098864,0.0,1.0
Pkraker,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Dagrenzer,4.546694553059925e-05,0.00012082254662882856,0.264769801378435,0.0,0.0
Pablohn6,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Steffenschneider123,9.09338910611985e-05,8.641166339846183e-05,0.24858302547637764,0.0,1.0
Bblanckemane,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Afernand74,0.00013640083659179774,0.00015105638197906424,0.2572008572619902,1.309533490577572e-07,0.3333333333333333
Rampion,9.09338910611985e-05,6.537126917086724e-05,0.24607655674189044,0.0,1.0
DevXen,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Philshem,9.09338910611985e-05,6.537126917086724e-05,0.24607655674189044,0.0,1.0
Aced,0.00045466945530599255,0.0008404319181679277,0.2773622929237723,3.573834624622691e-06,0.8222222222222222
Emijenne,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Julia.athen,4.546694553059925e-05,0.00011091716976224381,0.2566066803565984,0.0,0.0
Ferviri,9.09338910611985e-05,0.00013502976306192606,0.26496458922054056,0.0,1.0
BCU MSS BDC,9.09338910611985e-05,2.298806213355808e-05,0.22891029860897455,0.0,1.0
Cuidro,4.546694553059925e-05,0.00012082254662882856,0.264769801378435,0.0,0.0
Malte Hübner,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Metrophil,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Broken chords,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Raccoon-sw,4.546694553059925e-05,8.301063885326934e-05,0.2528884551273792,0.0,0.0
MichaelMBerlin,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Grouah,9.09338910611985e-05,0.0001581623209920434,0.2585999045708565,0.0,1.0
S2rapoport,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
DellaCG,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Tennii,4.546694553059925e-05,1.4207216433097515e-05,0.22421195672577424,0.0,0.0
Aximem,9.09338910611985e-05,0.00016806769785862816,0.265716908808079,0.0,1.0
Dichter,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Thatoneweirdwikier,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Alexjorm,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Ontweso,0.00013640083659179774,0.00017158883631539798,0.26572284953667874,0.0,1.0
Vincent Tep,0.00013640083659179774,0.00021812834146033358,0.26872686113042793,0.0,1.0
DigiArchivist,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Hiperterminal,4.546694553059925e-05,1.4207216433097515e-05,0.22421195672577424,0.0,0.0
Dragons flight,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
QueryBeginner,9.09338910611985e-05,0.00016806769785862816,0.265716908808079,0.0,1.0
Jan.zhouf,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
AntonTarasenko,0.00013640083659179774,0.0002459901961510881,0.26624071176892466,0.0,1.0
Rotideypoc41352,9.09338910611985e-05,0.000135461213276924,0.2484738907046718,0.0,1.0
Montanit,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Le-sens-commun,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Bilalox01,0.00013640083659179774,0.00018031643368477434,0.25949197882355723,0.0,1.0
Skakkle,0.00022733472765299628,0.000342962381297096,0.26730656082757726,0.0,1.0
Kaizenify,4.546694553059925e-05,0.00012082254662882856,0.264769801378435,0.0,0.0
Goldmund100,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Marbot,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Darcy Quesnel,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
סיני.ר,9.09338910611985e-05,0.00010856808082546233,0.24905705274567938,0.0,1.0
ThorbenDahlNrk,0.00013640083659179774,0.00027776343511625904,0.2720546527359756,0.0,1.0
AKibombo,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Staph aureus,9.09338910611985e-05,0.00016806769785862816,0.265716908808079,0.0,1.0
Π π π,9.09338910611985e-05,0.00016806769785862816,0.265716908808079,0.0,1.0
Goultard59,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Ralfalfa83,9.09338910611985e-05,0.00013025579008306892,0.2550045402951546,0.0,1.0
Nikoladelikatesla,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Destokado,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Alexasteinbrueck,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Itcfangye,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
MMA Kid,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Richirikken,0.0002728016731835955,0.0004787532151038777,0.2767616340833776,0.0,1.0
Pandabear de,0.00031826861871419476,0.000560436893292499,0.2758943247075505,0.0,1.0
Rrrrraaaa,0.00013640083659179774,0.00020453479320918004,0.2602704831725953,0.0,1.0
Jollywatt,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Jmogs,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Vaticidalprophet,0.00013640083659179774,0.000173334146020503,0.26816298400479605,0.0,1.0
Docuracy,0.0005001364008365918,0.0006621151169432406,0.27381586909820227,5.5848575894196645e-09,0.9818181818181818
MonedulaWiki,0.00013640083659179774,0.00012540760245575717,0.25088131916402595,0.0,1.0
YnitedPR,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Allygon,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
UnlimitedRed,9.09338910611985e-05,6.881983464437627e-05,0.2427840751333204,0.0,1.0
Chaosheld,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Bradyguy18,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Tjg6ph,0.000181867782122397,0.0001282594705255887,0.2503212218634492,0.0,1.0
SiMon,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Kotrblu2,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Goddardaj,4.546694553059925e-05,1.4207216433097515e-05,0.22421195672577424,0.0,0.0
Breadyornot,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Reniervdg,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Tassoman,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Oli the sloth,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Guplem,0.000181867782122397,0.00019706289294576054,0.2599005382479022,0.0,1.0
Prodrummer619,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
83archie,9.09338910611985e-05,6.399161049078579e-05,0.2428436029193038,0.0,1.0
Anda Bordieanu,0.000181867782122397,0.00017398008766807813,0.2543333464740016,0.0,1.0
HaneenAlhomoud,9.09338910611985e-05,6.399161049078579e-05,0.2428436029193038,0.0,1.0
Ale 7984,0.0,4.9720417613335086e-27,0.0,0.0,0.0
TheDcoder,9.09338910611985e-05,6.68071028626916e-05,0.24607146198916285,0.0,1.0
Peteforn,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Matthieu2743,0.00013640083659179774,0.00011405225409249121,0.25002107019956177,0.0,1.0
Ibarsch,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
SanaSaajid,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Gorvis,9.09338910611985e-05,6.399161049078579e-05,0.2428436029193038,0.0,1.0
Nitinkhanna,4.546694553059925e-05,4.72451512297996e-05,0.24133470626373799,0.0,0.0
Risingrain,9.09338910611985e-05,9.7305794831505e-05,0.2495433697420964,0.0,1.0
Inaki LL,0.00013640083659179774,6.528611458818551e-05,0.242858489427176,0.0,1.0
Hopejesus55,0.0002728016731835955,0.0002689732845245189,0.26198588401173933,8.624482130614591e-08,0.8
Spoey37883,9.09338910611985e-05,0.00012067653108306402,0.2506643807671953,0.0,1.0
Waldenn,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
WDGO5IT,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Mtekman,9.09338910611985e-05,6.68071028626916e-05,0.24607146198916285,0.0,1.0
Bobdc,9.09338910611985e-05,6.68071028626916e-05,0.24607146198916285,0.0,1.0
Aminov92,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Dimas.justo,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
CommanderWaterford,4.546694553059925e-05,1.674645926098619e-05,0.22779154427469656,0.0,0.0
Aimarekin,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Simplis,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
MrLibre,4.546694553059925e-05,5.0060643601705416e-05,0.2454768286774597,0.0,0.0
Aizyuval,9.09338910611985e-05,4.484826688523834e-05,0.23919762546442938,0.0,1.0
Thegreatgrabber,0.00013640083659179774,0.00014839004074126616,0.2479451677078662,0.0,1.0
Luciandrei,4.546694553059925e-05,9.57353117790681e-05,0.2473980894252111,0.0,0.0
AntonBryl,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Newyorkadam,0.0002728016731835955,0.00038457950824351164,0.2641812801813014,0.0,1.0
Resolute,0.0002728016731835955,0.00038457950824351164,0.2641812801813014,0.0,1.0
Megascheli,9.09338910611985e-05,0.0001893178574024063,0.26069865352218835,0.0,1.0
AlepfuBot,9.09338910611985e-05,0.00020204253032820503,0.2564018555912449,0.0,1.0
นายกเทศมนตรี,4.546694553059925e-05,4.412295553922562e-06,0.20714674452866297,0.0,0.0
Mati7,0.0002728016731835955,0.00041769400543851496,0.2603902290350663,0.0,1.0
VaeVictis,9.09338910611985e-05,0.0002271297651779655,0.2674328701245796,0.0,1.0
מלא כל הארץ כבודי,0.00013640083659179774,0.000262073304214195,0.2642987750244961,0.0,1.0
Histobot,0.0,4.9720417613335086e-27,0.0,0.0,0.0
SyntaxTerror,4.546694553059925e-05,6.97302551258082e-05,0.24396017106770734,0.0,0.0
Notme1560,0.000181867782122397,0.00035048290745404414,0.27056825219287833,0.0,1.0
NathGué,0.0007729380740201873,0.0007305691976356187,0.2772264324985204,4.58770004004945e-06,0.5661764705882353
Illipmich,0.00022733472765299628,0.00013269053944435844,0.25052172366419134,0.0,1.0
Urirnal,0.000181867782122397,0.00018972513932677515,0.2571340836414817,1.4340339635658574e-07,0.5
Khodakov Pavel,4.546694553059925e-05,8.509829621238274e-06,0.22005242661821792,0.0,0.0
Leonard2023,9.09338910611985e-05,0.0001766704129304269,0.2532332981223967,0.0,1.0
Aleator,0.001273074474856779,0.0015656945771603458,0.2719177197848628,6.40654751788223e-08,0.9021164021164021
Peter Weis,0.0013640083659179777,0.0019291625221098739,0.2854355679549597,5.855852238451925e-08,0.9080459770114943
KTC,0.0016368100391015732,0.001979751530633524,0.2847790011759091,2.1392390854119422e-07,0.8412698412698413
UA31,0.0015004092025097753,0.0013495621288960584,0.26580604763779947,6.020075567059828e-08,0.821969696969697
Dimetr,0.02059652632536146,0.03144411214446004,0.3386593991758532,1.1884340277151393e-05,0.9378284397038427
Maxtirdatov,0.0011821405837955806,0.0012459993061058644,0.26712032215751713,3.395261512539479e-07,0.7446153846153846
Jivee Blau,0.0013640083659179777,0.0011806780811412483,0.26527210994724953,2.6796866693151024e-08,0.8804597701149425
Wnme,0.0016822769846321724,0.001557335634789517,0.2673306105417703,1.3183437745900163e-07,0.8423423423423423
Theoliane,0.002000545603346367,0.0012620274880494947,0.2673486506675492,7.548131046411431e-07,0.7822410147991543
Le pro du 94 :),0.0015458761480403745,0.001251847236535709,0.26866611542286195,1.2728658436153e-07,0.8966131907308378
Meodudlye,0.0018641447667545694,0.001042726186490697,0.2659606966988132,6.256897026378912e-07,0.7890243902439025
Zoldik,0.0031372192416113482,0.0024781823220193324,0.273067239840932,2.0142351372622096e-06,0.6295822676896846
Schlum,0.002000545603346367,0.0012620274880494947,0.2673486506675492,7.548131046411431e-07,0.7822410147991543
Stefan64,0.0013640083659179777,0.0015971052982454391,0.2875835175686355,1.4169419614376037e-06,0.735632183908046
Karthikndr,0.001091206692734382,0.0010150323731024675,0.26581793733397224,1.0041958109440384e-06,0.7753623188405797
Stephensuleeman,0.0005001364008365918,0.00027544469350422303,0.24663827043675046,0.0,1.0
C5st4wr6ch,0.0005001364008365918,0.00027544469350422303,0.24663827043675046,0.0,1.0
Eddy bf,0.0005001364008365918,0.00027544469350422303,0.24663827043675046,0.0,1.0
Bozky,0.0005001364008365918,0.00027544469350422303,0.24663827043675046,0.0,1.0
Imanuel NS Uen,0.0005001364008365918,0.00027544469350422303,0.24663827043675046,0.0,1.0
Sir Nicholas de Mimsy-Porpington,0.00031826861871419476,0.0002397191600602618,0.24587293105104713,0.0,1.0
TheSpecialUser,0.00031826861871419476,0.0002397191600602618,0.24587293105104713,0.0,1.0
PtQa,0.0005910702918977903,0.0007181674703798778,0.2638528496853495,1.7730538184263127e-08,0.9102564102564102
Beria,0.0008184050195507866,0.0008905346813470882,0.258380652059318,1.720411182295611e-07,0.7777777777777778
Mezod,0.0012276075293261798,0.0006550445729453283,0.25586643159623185,0.0,1.0
Mafoso,0.0012276075293261798,0.0006550445729453283,0.25586643159623185,0.0,1.0
Al Lemos,0.0012276075293261798,0.0006550445729453283,0.25586643159623185,0.0,1.0
Beusson,0.0017732108756933708,0.0009427159105298957,0.27284783319735006,2.8566840763515762e-06,0.6086369770580297
Charmlegal,0.0011821405837955806,0.0012350245545367038,0.26139816165383495,3.2451551086542395e-07,0.7446153846153846
Mushii,0.00045466945530599255,0.00038275192883410687,0.2562691710310183,0.0,1.0
Jaluj,0.000727471128489588,0.0007149874262607725,0.26910409849378636,1.0828143399669127e-06,0.65
Galio,0.00045466945530599255,0.00038275192883410687,0.2562691710310183,0.0,1.0
Mav,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Kamuifan,0.0007729380740201873,0.0012663014523307987,0.26848404296730294,0.0,1.0
Anna Frodesiak,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Fox2k11,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Fafik82,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Dough4872,0.000363735564244794,0.0006498246564155296,0.27671008600476266,0.0,1.0
Rastaman3000,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Intforce,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Ali ringo,0.0005910702918977903,0.0006920041587321863,0.2545403296870316,6.227716770133547e-10,0.9743589743589743
Jackie,0.007729380740201873,0.008966387662498958,0.31601307136603474,8.767408811003966e-08,0.9793943612948138
Николай95,4.546694553059925e-05,0.0001049356795262637,0.25171551801420183,0.0,0.0
أسامة الساعدي,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
Majed,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
ثامر مبارك,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
زياد,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
Ahmadnet20,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
Mouh2jijel,0.0005910702918977903,0.0004064156096249451,0.26047582927691965,0.0,1.0
Yuri ar,4.546694553059925e-05,9.41722185872249e-05,0.24627541678567275,0.0,0.0
کاشف عقیل,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
ساجد امجد ساجد,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
ذیشان امجد,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
قیصرانی,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
افضال اشرف,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
ارسلان ارشد,0.0005910702918977903,0.000315361091332027,0.25997444307536727,0.0,1.0
BD24,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Ty221,0.00786578157679367,0.012157396712728072,0.32589118766319075,0.0,1.0
Pablo000,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
G3ron1mo,0.000363735564244794,0.0006370382758700919,0.26536095054760245,1.6428623051097868e-09,0.9642857142857143
Tamorlan,4.546694553059925e-05,0.0001049356795262637,0.25171551801420183,0.0,0.0
Euku,0.00022733472765299628,0.00034403885771147526,0.25200372355610473,0.0,1.0
SHOTHA,0.00031826861871419476,0.0005593770996211656,0.26263427794397326,0.0,1.0
Sikky,0.016049831772301536,0.023313092699948572,0.33774514390669413,2.4787770020295925e-06,0.9570885912953901
Müdigkeit,0.00031826861871419476,0.00034201360115305703,0.2621823792040185,0.0,1.0
İnsanperver,0.00786578157679367,0.012157396712728072,0.32589118766319075,0.0,1.0
Level70war,4.546694553059925e-05,9.290460584287163e-05,0.24736204658001512,0.0,0.0
Noimnotabot,0.00022733472765299628,0.00037327652489899425,0.25353039983951375,0.0,1.0
CultureBot,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Jasper Deng (alternate),0.015549695371464944,0.022796923828138006,0.3354478172808153,3.562902843203314e-08,0.9958498396528956
CherryX,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
یاس,0.00013640083659179774,0.0002551046857529719,0.2528185236237597,0.0,1.0
BDD,0.00013640083659179774,0.00012851600465509682,0.24706894530873227,0.0,1.0
Alan,0.028189506228971536,0.04003361331210772,0.3483061751333871,7.434951022881039e-06,0.7518630465370786
Roman.doubush,0.00013640083659179774,0.00027739709816558474,0.2523140136732102,0.0,1.0
EuroCarGT,0.00013640083659179774,0.00024257557084358283,0.2503212218634492,0.0,1.0
Asdil12,0.000181867782122397,0.0003949643459261865,0.26508869441455485,0.0,1.0
Lbenedix,0.000181867782122397,0.00024898465979552415,0.25380109791105016,0.0,1.0
Edslov,0.015549695371464944,0.02286632937582479,0.33646392294407673,1.7512481027670684e-07,0.9983536553994958
Lalauen,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Meymandar,9.09338910611985e-05,0.00019784028536913535,0.2547804157447441,0.0,1.0
Michalli,9.09338910611985e-05,0.00015839896441747985,0.24766100466923455,0.0,1.0
LectriceDuSoir,4.546694553059925e-05,7.406158926659966e-05,0.24531975755607183,0.0,0.0
JordanKyser22,9.09338910611985e-05,0.00017182074952416874,0.24771262221918647,0.0,1.0
Flo Sorg,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Qianwei0823,4.546694553059925e-05,7.406158926659966e-05,0.24531975755607183,0.0,0.0
Caesarion,0.0004092025097753933,0.0007288799823991177,0.25728994272149125,0.0,1.0
NigelSoft,4.546694553059925e-05,8.460259383706702e-05,0.24286345200205497,0.0,0.0
لطرش احمد الهاشمي,0.0002728016731835955,0.0005291557423439997,0.2546712295973037,0.0,1.0
Boston9,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Awersowy,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
CLI,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Wiher,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Tomasz Wachowski,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Abd,0.015504228425934345,0.02276815979995416,0.3354288830772604,0.0,1.0
Ashik,0.0004092025097753933,0.0006344515072221859,0.26484060017551453,0.0,1.0
AmaryllisGardener Public,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Daniyar,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Sortilegus,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Абылай,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
BRUTE,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
MohandesWiki,0.019914522142402472,0.030921010165578557,0.3366163932841443,2.6910102998444825e-06,0.9835741826275038
Didym,0.0005910702918977903,0.0008806800756719785,0.2759519761800921,0.0,1.0
Fimatic,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
MoiraMoira,0.020778394107483857,0.031730500947864365,0.3386111570961985,5.97457615559056e-06,0.9329532803562517
Karmwiki,0.0,4.9720417613335086e-27,0.0,0.0,0.0
CaliburnBOT,4.546694553059925e-05,6.751713804166631e-05,0.23878433748697245,0.0,0.0
Shankariima,9.09338910611985e-05,0.0002094197351225683,0.2633442261383623,0.0,1.0
Mh7kJ,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Minimaxima,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Okkisafire,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Natikr,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Shadowgun master,4.546694553059925e-05,8.560636944525555e-05,0.24303726998500227,0.0,0.0
Samee,4.546694553059925e-05,6.751713804166631e-05,0.23878433748697245,0.0,0.0
Zeetendra,0.0006365372374283895,0.0013418706582807986,0.2834478456053175,0.0,1.0
Rberchie,0.0,4.9720417613335086e-27,0.0,0.0,0.0
5 albert square,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Mavataroom,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Zaher.Kadour,0.0,4.9720417613335086e-27,0.0,0.0,0.0
RavenXBot,0.0,4.9720417613335086e-27,0.0,0.0,0.0
VogelBot,4.546694553059925e-05,0.00011067229840323088,0.2534276859157441,0.0,0.0
Arifys,0.00013640083659179774,0.00029849920078428403,0.2567341688788302,0.0,1.0
Pitaman.lr,9.09338910611985e-05,0.00019916426778559168,0.2538444632553036,0.0,1.0
BotOrienteerix,4.546694553059925e-05,0.00010311251657343134,0.25767483174149736,0.0,0.0
Ricardito10,0.0,4.9720417613335086e-27,0.0,0.0,0.0
Mro,0.000181867782122397,0.0003076508588012077,0.26727650476919507,0.0,1.0
Welvon-bot,9.09338910611985e-05,0.00010917773632008588,0.25100848181787894,0.0,1.0
Music1201,0.0008638719650813858,0.0015434303551219058,0.28702790799064354,2.4023698457463157e-09,0.9649122807017544
Branthecan,9.09338910611985e-05,0.00020976417388936743,0.2554100574650055,0.0,1.0
Offthewoll,0.00013640083659179774,0.00026642587559620544,0.260447289610303,0.0,1.0
LandesfilmsammlungBot,4.546694553059925e-05,8.842726782311407e-05,0.24433632000650796,0.0,0.0
Agilight,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
AHercog,0.019687187414749476,0.03075422832052063,0.3361308751400369,0.0,1.0
Corinaflorescu,9.09338910611985e-05,0.0001446888752228198,0.24821961518058072,0.0,1.0
Omni Flames,4.546694553059925e-05,9.290460584287163e-05,0.24736204658001512,0.0,0.0
DJAssi,0.0002728016731835955,0.00029507014683297127,0.2614959321923955,0.0,1.0
Bauglir,0.000545603346367191,0.000551210258171862,0.2776927947214151,0.0,1.0
ElBute,0.000727471128489588,0.0008735424104561429,0.2834951725521555,4.982940093970174e-07,0.8416666666666667
Pedro J Pacheco,0.000545603346367191,0.000551210258171862,0.2776927947214151,0.0,1.0
Fabris Los,9.09338910611985e-05,0.0001446888752228198,0.24821961518058072,0.0,1.0
Fagus,0.0024552150586523596,0.003435901475912221,0.295594200509266,1.9742978384820567e-08,0.9902166317260657
DoctorBud,0.00013640083659179774,0.00019637337840078145,0.2604701208432296,0.0,1.0
DiscogsBot,9.09338910611985e-05,0.00010650040446220825,0.25303382116788165,0.0,1.0
AndreaNocera,9.09338910611985e-05,0.00010650040446220825,0.25303382116788165,0.0,1.0
WikiCompBot,9.09338910611985e-05,0.00015682387518473184,0.2536656766567757,0.0,1.0
Hz.cmu,4.546694553059925e-05,5.0516656635594906e-05,0.23959785533870712,0.0,0.0
Der Buckesfelder,0.000181867782122397,0.00040256196814613494,0.2656753311444154,0.0,1.0
By erdo can,9.09338910611985e-05,0.00019374130534180914,0.2543333464740016,0.0,1.0
Khiste,4.546694553059925e-05,9.003060946553653e-05,0.24436646203665044,0.0,0.0
Jefft0Bot,9.09338910611985e-05,0.00021402968633567516,0.26602022503416817,0.0,1.0
Neilaronson,9.09338910611985e-05,0.00015682387518473184,0.2536656766567757,0.0,1.0
CC0-JS,4.546694553059925e-05,9.81670647120135e-06,0.22090724534546238,0.0,0.0
HiveBot,4.546694553059925e-05,0.00010630721854913694,0.2530284342603374,0.0,0.0
ScorumME,0.000181867782122397,0.00041512870313897745,0.2698433786826329,0.0,1.0
